COUNTRY,SKU,Retail price,Currency,Compliance,Sellability
RO,KM0010101300444,0.00,EUR,No,No
RO,KM0010101300500,0.00,EUR,No,No
RO,KM0010101300521,0.00,EUR,No,No
RO,KM0010101300544,0.00,EUR,No,No
RO,KM0010101700100,0.00,EUR,No,No
RO,KM0010101700121,0.00,EUR,No,No
RO,KM0010101700144,0.00,EUR,No,No
RO,KM0010101700200,0.00,EUR,No,No
RO,KM0010101700221,0.00,EUR,No,No
RO,KM0010101700244,0.00,EUR,No,No
RO,KM0010101700300,0.00,EUR,No,No
RO,KM0010101700321,0.00,EUR,No,No
RO,KM0010101700344,0.00,EUR,No,No
RO,KM0010101700400,0.00,EUR,No,No
RO,KM0010101700421,0.00,EUR,No,No
RO,KM0010101700444,0.00,EUR,No,No
RO,KM0010101700500,0.00,EUR,No,No
RO,KM0010101700521,0.00,EUR,No,No
RO,KM0010101700544,0.00,EUR,No,No
RO,KM0010101700600,0.00,EUR,No,No
RO,KM0010101700621,0.00,EUR,No,No
RO,KM0010101700644,0.00,EUR,No,No
RO,KM0010101700700,0.00,EUR,No,No
RO,KM0010101700721,0.00,EUR,No,No
RO,KM0010101700744,0.00,EUR,No,No
RO,KM0010101700800,0.00,EUR,No,No
RO,KM0010101700821,0.00,EUR,No,No
RO,KM0010101700844,0.00,EUR,No,No
RO,KM0010101700900,0.00,EUR,No,No
RO,KM0010101700921,0.00,EUR,No,No
RO,KM0010101700944,0.00,EUR,No,No
RO,KM0010101701000,0.00,EUR,No,No
RO,KM0010101701021,0.00,EUR,No,No
RO,KM0010101701044,0.00,EUR,No,No
RO,KM0010101900221,0.00,EUR,No,No
RO,KM0010101900244,0.00,EUR,No,No
RO,KM0010100800200,0.00,EUR,No,No
RO,KM0010101900321,0.00,EUR,No,No
RO,KM0010101900344,0.00,EUR,No,No
RO,KM0010100800300,0.00,EUR,No,No
RO,KM0010101900421,0.00,EUR,No,No
RO,KM0010101900444,0.00,EUR,No,No
RO,KM0010100800400,0.00,EUR,No,No
RO,KM0010101900621,0.00,EUR,No,No
RO,KM0010101900644,0.00,EUR,No,No
RO,KM0010100800600,0.00,EUR,No,No
RO,KM0010101900721,0.00,EUR,No,No
RO,KM0010101900744,0.00,EUR,No,No
RO,KM0010100800700,0.00,EUR,No,No
RO,KM0010101900821,0.00,EUR,No,No
RO,KM0010101900844,0.00,EUR,No,No
RO,KM0010100800800,0.00,EUR,No,No
RO,KM0010202300144,10.49,EUR,Yes,No
RO,KM0010200300100,8.99,EUR,No,No
RO,KM0010200900100,8.99,EUR,No,No
RO,KM0010200900144,8.99,EUR,Yes,No
RO,KM000000749001B,10.49,EUR,Yes,Yes
RO,KM0010202300244,10.49,EUR,Yes,No
RO,KM0010200300200,8.99,EUR,No,No
RO,KM0010200900200,8.99,EUR,No,No
RO,KM0010200900244,8.99,EUR,No,No
RO,KM000000749002B,10.49,EUR,Yes,Yes
RO,KM0010202300344,10.49,EUR,Yes,No
RO,KM0010200300300,8.99,EUR,No,No
RO,KM0010200900300,8.99,EUR,No,No
RO,KM0010200900344,8.99,EUR,No,No
RO,KM000000749003B,10.49,EUR,Yes,Yes
RO,KM0010202300444,10.49,EUR,Yes,No
RO,KM0010200300400,8.99,EUR,No,No
RO,KM0010200900400,8.99,EUR,No,No
RO,KM0010200900444,8.99,EUR,No,No
RO,KM000000749004B,10.49,EUR,Yes,Yes
RO,KM0010201100800,0.00,EUR,No,No
RO,KM0010201000400,0.00,EUR,No,No
RO,KM0010201000444,0.00,EUR,No,No
RO,KM0010202100444,0.00,EUR,No,No
RO,KM0010300110000,0.00,EUR,No,No
RO,KM0010300310000,0.00,EUR,No,No
RO,KM0010300110100,0.00,EUR,No,No
RO,KM0010300310100,0.00,EUR,No,No
RO,KM0010300110200,0.00,EUR,No,No
RO,KM0010300310200,0.00,EUR,No,No
RO,KM0010300110300,0.00,EUR,No,No
RO,KM0010300310300,0.00,EUR,No,No
RO,KM0010400110000,0.00,EUR,No,No
RO,KM0010400210000,0.00,EUR,No,No
RO,KM0010400110200,0.00,EUR,No,No
RO,KM0010400210200,0.00,EUR,No,No
RO,KM0010400110300,0.00,EUR,No,No
RO,KM0010400210300,0.00,EUR,No,No
RO,KM0010400110400,0.00,EUR,No,No
RO,KM0010400210400,0.00,EUR,No,No
RO,KM0010400110500,0.00,EUR,No,No
RO,KM0010400210500,0.00,EUR,No,No
RO,KM0010500110000,0.00,EUR,No,No
RO,KM0010500310000,0.00,EUR,No,No
RO,KM0010500110100,0.00,EUR,No,No
RO,KM0010500310100,0.00,EUR,No,No
RO,KM0010500110200,0.00,EUR,No,No
RO,KM0010500310200,0.00,EUR,No,No
RO,KM0010500110300,0.00,EUR,No,No
RO,KM0010500310300,0.00,EUR,No,No
RO,KM0020100502900,0.00,EUR,No,No
RO,KM0020100902900,0.00,EUR,No,No
RO,KM0020100503100,0.00,EUR,No,No
RO,KM0020100903100,0.00,EUR,No,No
RO,KM0020100503700,0.00,EUR,No,No
RO,KM0020100903700,0.00,EUR,No,No
RO,KM0020100504200,0.00,EUR,No,No
RO,KM0020100904200,0.00,EUR,No,No
RO,KM0020100504300,0.00,EUR,No,No
RO,KM0020100904300,0.00,EUR,No,No
RO,KM0020100505700,0.00,EUR,No,No
RO,KM0020100905700,0.00,EUR,No,No
RO,KM0020100505800,0.00,EUR,No,No
RO,KM0020100905800,0.00,EUR,No,No
RO,KM0020100505900,0.00,EUR,No,No
RO,KM0020100905900,0.00,EUR,No,No
RO,KM0020100506300,0.00,EUR,No,No
RO,KM0020100906300,0.00,EUR,No,No
RO,KM0020100506600,0.00,EUR,No,No
RO,KM0020100906600,0.00,EUR,No,No
RO,KM0020100506800,0.00,EUR,No,No
RO,KM0020100906800,0.00,EUR,No,No
RO,KM0020100507900,0.00,EUR,No,No
RO,KM0020100907900,0.00,EUR,No,No
RO,KM0020100508800,0.00,EUR,No,No
RO,KM0020100908800,0.00,EUR,No,No
RO,KM0020101290100,0.00,EUR,No,No
RO,KM0020101290133,0.00,EUR,No,No
RO,KM0020101290144,0.00,EUR,No,No
RO,KM0020101290300,0.00,EUR,No,No
RO,KM0020101290333,0.00,EUR,No,No
RO,KM0020101290344,0.00,EUR,No,No
RO,KM0020101290400,0.00,EUR,No,No
RO,KM0020101290433,0.00,EUR,No,No
RO,KM0020101290444,0.00,EUR,No,No
RO,KM0020101290500,0.00,EUR,No,No
RO,KM0020101290533,0.00,EUR,No,No
RO,KM0020101290544,0.00,EUR,No,No
RO,KM0020101290700,0.00,EUR,No,No
RO,KM0020101290733,0.00,EUR,No,No
RO,KM0020101290744,0.00,EUR,No,No
RO,KM0020101290800,0.00,EUR,No,No
RO,KM0020101290833,0.00,EUR,No,No
RO,KM0020101290844,0.00,EUR,No,No
RO,KM0020101290900,0.00,EUR,No,No
RO,KM0020101290933,0.00,EUR,No,No
RO,KM0020101290944,0.00,EUR,No,No
RO,KM0020101291100,0.00,EUR,No,No
RO,KM0020101291133,0.00,EUR,No,No
RO,KM0020101291144,0.00,EUR,No,No
RO,KM0020101291200,0.00,EUR,No,No
RO,KM0020101291233,0.00,EUR,No,No
RO,KM0020101291244,0.00,EUR,No,No
RO,KM0020101291300,0.00,EUR,No,No
RO,KM0020101291333,0.00,EUR,No,No
RO,KM0020101291344,0.00,EUR,No,No
RO,KM0020101291400,0.00,EUR,No,No
RO,KM0020101291433,0.00,EUR,No,No
RO,KM0020101291444,0.00,EUR,No,No
RO,KM0020101291500,0.00,EUR,No,No
RO,KM0020101291533,0.00,EUR,No,No
RO,KM0020101291544,0.00,EUR,No,No
RO,KM0020101291600,0.00,EUR,No,No
RO,KM0020101291633,0.00,EUR,No,No
RO,KM0020101291644,0.00,EUR,No,No
RO,KM0020101291700,0.00,EUR,No,No
RO,KM0020101291733,0.00,EUR,No,No
RO,KM0020101291744,0.00,EUR,No,No
RO,KM0020101291800,0.00,EUR,No,No
RO,KM0020101291833,0.00,EUR,No,No
RO,KM0020101291844,0.00,EUR,No,No
RO,KM0020101291900,0.00,EUR,No,No
RO,KM0020101291933,0.00,EUR,No,No
RO,KM0020101291944,0.00,EUR,No,No
RO,KM0020101292000,0.00,EUR,No,No
RO,KM0020101292033,0.00,EUR,No,No
RO,KM0020101292044,0.00,EUR,No,No
RO,KM0020101292100,0.00,EUR,No,No
RO,KM0020101292133,0.00,EUR,No,No
RO,KM0020101292144,0.00,EUR,No,No
RO,KM0020101292200,0.00,EUR,No,No
RO,KM0020101292233,0.00,EUR,No,No
RO,KM0020101292244,0.00,EUR,No,No
RO,KM0020101292300,0.00,EUR,No,No
RO,KM0020101292333,0.00,EUR,No,No
RO,KM0020101292344,0.00,EUR,No,No
RO,KM130204044301A,10.99,EUR,Yes,No
RO,KM0020103030144,7.99,EUR,Yes,No
RO,KM0020102030133,7.99,EUR,No,No
RO,KM0020102030144,7.99,EUR,No,No
RO,KM000000371301B,10.99,EUR,Yes,No
RO,KM000000487301B,10.99,EUR,Yes,No
RO,KM000000753301B,10.99,EUR,Yes,Yes
RO,KM130204044302A,10.99,EUR,Yes,No
RO,KM0020103030244,6.99,EUR,Yes,No
RO,KM0020102030233,7.99,EUR,No,No
RO,KM0020102030244,7.99,EUR,No,No
RO,KM000000371302B,10.99,EUR,Yes,No
RO,KM000000487302B,10.99,EUR,Yes,No
RO,KM000000753302B,10.99,EUR,Yes,Yes
RO,KM130204044303A,10.99,EUR,Yes,No
RO,KM0020103030344,7.99,EUR,No,No
RO,KM0020102030333,7.99,EUR,No,No
RO,KM0020102030344,7.99,EUR,No,No
RO,KM000000371303B,10.99,EUR,Yes,No
RO,KM000000487303B,10.99,EUR,Yes,No
RO,KM000000753303B,10.99,EUR,Yes,Yes
RO,KM130204044304A,9.99,EUR,Yes,No
RO,KM0020103030444,6.99,EUR,Yes,No
RO,KM0020102030433,7.99,EUR,No,No
RO,KM0020102030444,7.99,EUR,No,No
RO,KM000000371304B,9.99,EUR,Yes,No
RO,KM130204044305A,9.99,EUR,Yes,No
RO,KM0020103030544,7.99,EUR,No,No
RO,KM0020102030533,7.99,EUR,No,No
RO,KM0020102030544,7.99,EUR,No,No
RO,KM130204044306A,10.99,EUR,Yes,No
RO,KM0020103030644,6.99,EUR,Yes,No
RO,KM0020102030633,7.99,EUR,No,No
RO,KM0020102030644,7.99,EUR,No,No
RO,KM000000371306B,10.99,EUR,Yes,No
RO,KM000000487306B,10.99,EUR,Yes,No
RO,KM000000753306B,10.99,EUR,Yes,Yes
RO,KM130204044307A,10.99,EUR,Yes,No
RO,KM0020103030744,7.99,EUR,Yes,No
RO,KM0020102030733,7.99,EUR,No,No
RO,KM0020102030744,7.99,EUR,No,No
RO,KM000000371307B,10.99,EUR,Yes,No
RO,KM000000487307B,10.99,EUR,Yes,No
RO,KM000000753307B,10.99,EUR,Yes,Yes
RO,KM130204044309A,10.99,EUR,Yes,No
RO,KM0020103030944,7.99,EUR,Yes,No
RO,KM0020102030933,7.99,EUR,No,No
RO,KM0020102030944,7.99,EUR,No,No
RO,KM000000371309B,10.99,EUR,Yes,No
RO,KM000000487309B,10.99,EUR,Yes,No
RO,KM000000753309B,10.99,EUR,Yes,Yes
RO,KM130204044310A,9.99,EUR,Yes,No
RO,KM0020103031044,7.99,EUR,Yes,No
RO,KM0020102031033,7.99,EUR,No,No
RO,KM0020102031044,7.99,EUR,No,No
RO,KM000000371310B,9.99,EUR,Yes,No
RO,KM000000487310B,9.99,EUR,Yes,No
RO,KM130204044311A,10.99,EUR,Yes,No
RO,KM0020103031144,7.99,EUR,Yes,No
RO,KM0020102031133,7.99,EUR,No,No
RO,KM0020102031144,7.99,EUR,No,No
RO,KM000000371311B,10.99,EUR,Yes,No
RO,KM000000487311B,10.99,EUR,Yes,No
RO,KM000000753311B,10.99,EUR,Yes,Yes
RO,KM130204044312A,10.99,EUR,Yes,No
RO,KM0020103031244,7.99,EUR,No,No
RO,KM0020102031233,7.99,EUR,No,No
RO,KM0020102031244,7.99,EUR,No,No
RO,KM000000371312B,10.99,EUR,Yes,No
RO,KM000000487312B,10.99,EUR,Yes,No
RO,KM000000753312B,10.99,EUR,Yes,Yes
RO,KM130204044314A,10.99,EUR,Yes,No
RO,KM0020103031444,6.99,EUR,Yes,No
RO,KM0020102031433,7.99,EUR,No,No
RO,KM0020102031444,7.99,EUR,No,No
RO,KM000000371314B,10.99,EUR,Yes,No
RO,KM000000487314B,10.99,EUR,Yes,No
RO,KM000000753314B,10.99,EUR,Yes,Yes
RO,KM130204044315A,10.99,EUR,Yes,No
RO,KM0020103031544,7.99,EUR,Yes,No
RO,KM0020102031533,7.99,EUR,No,No
RO,KM0020102031544,7.99,EUR,No,No
RO,KM000000371315B,10.99,EUR,Yes,No
RO,KM000000487315B,10.99,EUR,Yes,No
RO,KM000000753315B,10.99,EUR,Yes,Yes
RO,KM130204044316A,10.99,EUR,Yes,No
RO,KM0020103031644,7.99,EUR,Yes,No
RO,KM0020102031633,7.99,EUR,No,No
RO,KM0020102031644,7.99,EUR,No,No
RO,KM000000371316B,10.99,EUR,Yes,No
RO,KM000000487316B,10.99,EUR,Yes,No
RO,KM000000753316B,10.99,EUR,Yes,Yes
RO,KM130204044317A,10.99,EUR,Yes,No
RO,KM0020103031744,6.99,EUR,Yes,No
RO,KM0020102031733,7.99,EUR,No,No
RO,KM0020102031744,7.99,EUR,No,No
RO,KM000000371317B,10.99,EUR,Yes,No
RO,KM000000487317B,10.99,EUR,Yes,Yes
RO,KM000000753317B,10.99,EUR,Yes,No
RO,KM130204044318A,9.99,EUR,Yes,No
RO,KM0020103031844,6.99,EUR,Yes,No
RO,KM0020102031833,7.99,EUR,No,No
RO,KM0020102031844,7.99,EUR,No,No
RO,KM000000371318B,9.99,EUR,Yes,No
RO,KM000000487318B,9.99,EUR,Yes,No
RO,KM130204044319A,10.99,EUR,Yes,No
RO,KM0020103031944,6.99,EUR,Yes,No
RO,KM0020102031933,7.99,EUR,No,No
RO,KM0020102031944,7.99,EUR,No,No
RO,KM000000371319B,10.99,EUR,Yes,No
RO,KM000000487319B,10.99,EUR,Yes,No
RO,KM000000753319B,10.99,EUR,Yes,Yes
RO,KM0020200700100,0.00,EUR,No,No
RO,KM0020200700133,0.00,EUR,No,No
RO,KM0020200700144,0.00,EUR,No,No
RO,KM0020200700200,0.00,EUR,No,No
RO,KM0020200700233,0.00,EUR,No,No
RO,KM0020200700244,0.00,EUR,No,No
RO,KM0020200700300,0.00,EUR,No,No
RO,KM0020200700333,0.00,EUR,No,No
RO,KM0020200700344,0.00,EUR,No,No
RO,KM0020200700400,0.00,EUR,No,No
RO,KM0020200700433,0.00,EUR,No,No
RO,KM0020200700444,0.00,EUR,No,No
RO,KM0020200700500,0.00,EUR,No,No
RO,KM0020200700533,0.00,EUR,No,No
RO,KM0020200700544,0.00,EUR,No,No
RO,KM0020200700700,0.00,EUR,No,No
RO,KM0020200700733,0.00,EUR,No,No
RO,KM0020200700744,0.00,EUR,No,No
RO,KM0020200700800,0.00,EUR,No,No
RO,KM0020200700833,0.00,EUR,No,No
RO,KM0020200700844,0.00,EUR,No,No
RO,KM0020200701000,0.00,EUR,No,No
RO,KM0020200701033,0.00,EUR,No,No
RO,KM0020200701044,0.00,EUR,No,No
RO,KM0020200701100,0.00,EUR,No,No
RO,KM0020200701133,0.00,EUR,No,No
RO,KM0020200701144,0.00,EUR,No,No
RO,KM0020200701200,0.00,EUR,No,No
RO,KM0020200701233,0.00,EUR,No,No
RO,KM0020200701244,0.00,EUR,No,No
RO,KM0020200701300,0.00,EUR,No,No
RO,KM0020200701333,0.00,EUR,No,No
RO,KM0020200701344,0.00,EUR,No,No
RO,KM0020200701400,0.00,EUR,No,No
RO,KM0020200701433,0.00,EUR,No,No
RO,KM0020200701444,0.00,EUR,No,No
RO,KM0020200701500,0.00,EUR,No,No
RO,KM0020200701533,0.00,EUR,No,No
RO,KM0020200701544,0.00,EUR,No,No
RO,KM0020200701600,0.00,EUR,No,No
RO,KM0020200701633,0.00,EUR,No,No
RO,KM0020200701644,0.00,EUR,No,No
RO,KM0020200701700,0.00,EUR,No,No
RO,KM0020200701733,0.00,EUR,No,No
RO,KM0020200701744,0.00,EUR,No,No
RO,KM0020200701800,0.00,EUR,No,No
RO,KM0020200701833,0.00,EUR,No,No
RO,KM0020200701844,0.00,EUR,No,No
RO,KM0020200702000,0.00,EUR,No,No
RO,KM0020200702033,0.00,EUR,No,No
RO,KM0020200702044,0.00,EUR,No,No
RO,KM0020200702100,0.00,EUR,No,No
RO,KM0020200702133,0.00,EUR,No,No
RO,KM0020200702144,0.00,EUR,No,No
RO,KM0020201010000,0.00,EUR,No,No
RO,KM0020201010044,0.00,EUR,No,No
RO,KM0020200210000,0.00,EUR,No,No
RO,KM0020201010100,0.00,EUR,No,No
RO,KM0020200210100,0.00,EUR,No,No
RO,KM0020201010200,0.00,EUR,No,No
RO,KM0020201010244,0.00,EUR,No,No
RO,KM0020200210200,0.00,EUR,No,No
RO,KM0020201010300,0.00,EUR,No,No
RO,KM0020200210300,0.00,EUR,No,No
RO,KM0020201010400,0.00,EUR,No,No
RO,KM0020200210400,0.00,EUR,No,No
RO,KM0020201010500,0.00,EUR,No,No
RO,KM0020201010544,0.00,EUR,No,No
RO,KM0020200210500,0.00,EUR,No,No
RO,KM0020201010600,0.00,EUR,No,No
RO,KM0020201010644,0.00,EUR,No,No
RO,KM0020200210600,0.00,EUR,No,No
RO,KM0020201010700,0.00,EUR,No,No
RO,KM0020200210700,0.00,EUR,No,No
RO,KM0020201010900,0.00,EUR,No,No
RO,KM0020200210900,0.00,EUR,No,No
RO,KM0020201011000,0.00,EUR,No,No
RO,KM0020200211000,0.00,EUR,No,No
RO,KM0020201011200,0.00,EUR,No,No
RO,KM0020200211200,0.00,EUR,No,No
RO,KM0020201011300,0.00,EUR,No,No
RO,KM0020201011344,0.00,EUR,No,No
RO,KM0020200211300,0.00,EUR,No,No
RO,KM0020201011400,0.00,EUR,No,No
RO,KM0020200211400,0.00,EUR,No,No
RO,KM0020201011500,0.00,EUR,No,No
RO,KM0020201011544,0.00,EUR,No,No
RO,KM0020200211500,0.00,EUR,No,No
RO,KM0020201011600,0.00,EUR,No,No
RO,KM0020200211600,0.00,EUR,No,No
RO,KM0020201011700,0.00,EUR,No,No
RO,KM0020201011744,0.00,EUR,No,No
RO,KM0020200211700,0.00,EUR,No,No
RO,KM0020201011800,0.00,EUR,No,No
RO,KM0020201011844,0.00,EUR,No,No
RO,KM0020200211800,0.00,EUR,No,No
RO,KM0020201011900,0.00,EUR,No,No
RO,KM0020201011944,0.00,EUR,No,No
RO,KM0020200211900,0.00,EUR,No,No
RO,KM0020201012000,0.00,EUR,No,No
RO,KM0020200212000,0.00,EUR,No,No
RO,KM0020201012400,0.00,EUR,No,No
RO,KM0020200212400,0.00,EUR,No,No
RO,KM0020201210144,9.99,EUR,Yes,No
RO,KM000000249101B,9.99,EUR,Yes,No
RO,KM0020200910100,7.99,EUR,No,No
RO,KM0020201210121,7.99,EUR,No,No
RO,KM0020201210244,9.99,EUR,Yes,No
RO,KM000000249102B,9.99,EUR,Yes,No
RO,KM0020200910200,7.99,EUR,No,No
RO,KM0020201210221,7.99,EUR,No,No
RO,KM0020200910300,0.00,EUR,No,No
RO,KM0020201210321,0.00,EUR,No,No
RO,KM0020201210344,0.00,EUR,No,No
RO,KM0020200910400,0.00,EUR,No,No
RO,KM0020201210421,0.00,EUR,No,No
RO,KM0020201210444,0.00,EUR,No,No
RO,KM0020201210544,9.99,EUR,Yes,No
RO,KM000000249105B,9.99,EUR,Yes,No
RO,KM0020200910500,7.99,EUR,No,No
RO,KM0020201210521,7.99,EUR,No,No
RO,KM0020200910600,0.00,EUR,No,No
RO,KM0020201210621,0.00,EUR,No,No
RO,KM0020201210644,0.00,EUR,No,No
RO,KM0020201210744,9.99,EUR,Yes,No
RO,KM000000249107B,9.99,EUR,Yes,No
RO,KM0020200910700,7.99,EUR,No,No
RO,KM0020201210721,7.99,EUR,No,No
RO,KM0020200910800,0.00,EUR,No,No
RO,KM0020201210821,0.00,EUR,No,No
RO,KM0020201210844,0.00,EUR,No,No
RO,KM0020201210944,9.99,EUR,Yes,No
RO,KM000000249109B,9.99,EUR,Yes,No
RO,KM0020200910900,7.99,EUR,No,No
RO,KM0020201210921,7.99,EUR,No,No
RO,KM000000374109B,9.99,EUR,Yes,No
RO,KM0020200911000,0.00,EUR,No,No
RO,KM0020201211021,0.00,EUR,No,No
RO,KM0020201211044,0.00,EUR,No,No
RO,KM0020201301433,0.00,EUR,No,No
RO,KM0020201301444,0.00,EUR,No,No
RO,KM0020300501400,0.00,EUR,No,No
RO,KM0020201610044,6.99,EUR,Yes,No
RO,KM0020200910000,6.99,EUR,No,No
RO,KM0020201610021,6.99,EUR,No,No
RO,KM0020300130000,0.00,EUR,No,No
RO,KM0020300130033,0.00,EUR,No,No
RO,KM0020300130100,0.00,EUR,No,No
RO,KM0020300130133,0.00,EUR,No,No
RO,KM0020300130200,0.00,EUR,No,No
RO,KM0020300130233,0.00,EUR,No,No
RO,KM0020300130400,0.00,EUR,No,No
RO,KM0020300130433,0.00,EUR,No,No
RO,KM0020300130500,0.00,EUR,No,No
RO,KM0020300130533,0.00,EUR,No,No
RO,KM0020300130600,0.00,EUR,No,No
RO,KM0020300130633,0.00,EUR,No,No
RO,KM0020300130700,0.00,EUR,No,No
RO,KM0020300130733,0.00,EUR,No,No
RO,KM0020300130800,0.00,EUR,No,No
RO,KM0020300130833,0.00,EUR,No,No
RO,KM0020300130900,0.00,EUR,No,No
RO,KM0020300130933,0.00,EUR,No,No
RO,KM0020300131000,0.00,EUR,No,No
RO,KM0020300131033,0.00,EUR,No,No
RO,KM0020300131100,0.00,EUR,No,No
RO,KM0020300131133,0.00,EUR,No,No
RO,KM0020300131200,0.00,EUR,No,No
RO,KM0020300131233,0.00,EUR,No,No
RO,KM0020300131300,0.00,EUR,No,No
RO,KM0020300131333,0.00,EUR,No,No
RO,KM0020300131400,0.00,EUR,No,No
RO,KM0020300131433,0.00,EUR,No,No
RO,KM0020300131500,0.00,EUR,No,No
RO,KM0020300131533,0.00,EUR,No,No
RO,KM0020301130144,7.49,EUR,Yes,No
RO,KM0020300930133,4.99,EUR,No,No
RO,KM0020300930144,4.99,EUR,No,No
RO,KM0020301630244,7.49,EUR,Yes,No
RO,KM0020301130244,4.99,EUR,No,No
RO,KM0020300930233,4.99,EUR,No,No
RO,KM0020300930244,4.99,EUR,No,No
RO,KM0020301130344,7.49,EUR,Yes,No
RO,KM0020300930333,4.99,EUR,No,No
RO,KM0020300930344,4.99,EUR,No,No
RO,KM0020301130444,7.49,EUR,Yes,No
RO,KM0020300930433,4.99,EUR,No,No
RO,KM0020300930444,4.99,EUR,No,No
RO,KM0020301130644,7.49,EUR,Yes,No
RO,KM0020300930633,4.99,EUR,No,No
RO,KM0020300930644,4.99,EUR,No,No
RO,KM0020301130744,7.49,EUR,Yes,No
RO,KM0020300930733,4.99,EUR,No,No
RO,KM0020300930744,4.99,EUR,No,No
RO,KM0020301131344,7.49,EUR,Yes,No
RO,KM0020300931333,4.99,EUR,No,No
RO,KM0020300931344,4.99,EUR,No,No
RO,KM0020301131444,7.49,EUR,Yes,No
RO,KM0020300931444,4.99,EUR,No,No
RO,KM0020300931433,4.99,EUR,No,No
RO,KM0020301131544,7.49,EUR,Yes,No
RO,KM0020300931533,4.99,EUR,No,No
RO,KM0020300931544,4.99,EUR,No,No
RO,KM0020301631644,7.49,EUR,Yes,No
RO,KM0020300931633,4.99,EUR,No,No
RO,KM0020300931644,4.99,EUR,No,No
RO,KM0020301131644,4.99,EUR,No,No
RO,KKMASCULTRAWP01,0.00,EUR,No,No
RO,KM0030100700100,0.00,EUR,No,No
RO,KM0030102700100,0.00,EUR,No,No
RO,KM0030100600100,0.00,EUR,No,No
RO,KM0030102800100,0.00,EUR,No,No
RO,KM0030103000044,7.49,EUR,Yes,No
RO,KM0030101500000,8.99,EUR,No,No
RO,KM0030103000000,8.99,EUR,No,No
RO,KM0030101300100,0.00,EUR,No,No
RO,KM0030103400100,0.00,EUR,No,No
RO,KM0030103400144,0.00,EUR,No,No
RO,KM0030101100100,0.00,EUR,No,No
RO,KM0030104000100,0.00,EUR,No,No
RO,KM0030104000144,10.99,EUR,Yes,No
RO,KM0030104100144,10.99,EUR,Yes,No
RO,KM0030101000100,8.99,EUR,No,No
RO,KM0030104100100,8.99,EUR,No,No
RO,KM0030105000044,7.99,EUR,No,No
RO,KM0030104400021,7.99,EUR,No,No
RO,KM0030105000021,7.99,EUR,No,No
RO,KM000000063001B,10.99,EUR,Yes,No
RO,KM0030103600000,8.99,EUR,No,No
RO,KM0030105600033,8.99,EUR,No,No
RO,KM0030105600044,8.99,EUR,Yes,No
RO,KM000000639001B,10.99,EUR,Yes,No
RO,KM000000853001B,10.99,EUR,Yes,Yes
RO,KM0030102900500,0.00,EUR,No,No
RO,KM0030105300533,0.00,EUR,No,No
RO,KM0030105300544,0.00,EUR,No,No
RO,KM0030106700544,0.00,EUR,No,No
RO,KM0030201700044,10.99,EUR,Yes,Yes
RO,KM0030201100100,8.99,EUR,No,No
RO,KM0030201100144,8.99,EUR,No,No
RO,KM000000826001B,10.99,EUR,Yes,No
RO,KM0030300870400,0.00,EUR,No,No
RO,KM0030300870433,0.00,EUR,No,No
RO,KM0030300870444,0.00,EUR,No,No
RO,KM0030300870500,0.00,EUR,No,No
RO,KM0030300870533,0.00,EUR,No,No
RO,KM0030300870544,0.00,EUR,No,No
RO,KM0030300871200,0.00,EUR,No,No
RO,KM0030300871233,0.00,EUR,No,No
RO,KM0030300871244,0.00,EUR,No,No
RO,KM0030300871300,0.00,EUR,No,No
RO,KM0030300871333,0.00,EUR,No,No
RO,KM0030300871344,0.00,EUR,No,No
RO,KM0030300871500,0.00,EUR,No,No
RO,KM0030300871533,0.00,EUR,No,No
RO,KM0030301471500,0.00,EUR,No,No
RO,KM0030300871600,0.00,EUR,No,No
RO,KM0030300871633,0.00,EUR,No,No
RO,KM0030300871644,0.00,EUR,No,No
RO,KM0030301130000,0.00,EUR,No,No
RO,KM0030300330000,0.00,EUR,No,No
RO,KM0030301130100,0.00,EUR,No,No
RO,KM0030300330100,0.00,EUR,No,No
RO,KM0030301130200,0.00,EUR,No,No
RO,KM0030300330200,0.00,EUR,No,No
RO,KM0030301130300,0.00,EUR,No,No
RO,KM0030300330300,0.00,EUR,No,No
RO,KM0030301130400,0.00,EUR,No,No
RO,KM0030300330400,0.00,EUR,No,No
RO,KM0030301130500,0.00,EUR,No,No
RO,KM0030300330500,0.00,EUR,No,No
RO,KM0030300550000,0.00,EUR,No,No
RO,KM0030301150000,0.00,EUR,No,No
RO,KM0030301310100,0.00,EUR,No,No
RO,KM0030301310144,0.00,EUR,No,No
RO,KM0030300110100,0.00,EUR,No,No
RO,KM0030301310400,0.00,EUR,No,No
RO,KM0030301310444,0.00,EUR,No,No
RO,KM0030300110400,0.00,EUR,No,No
RO,KM0030301310600,0.00,EUR,No,No
RO,KM0030301310644,0.00,EUR,No,No
RO,KM0030300110600,0.00,EUR,No,No
RO,KM0030301310900,0.00,EUR,No,No
RO,KM0030301310944,0.00,EUR,No,No
RO,KM0030300110900,0.00,EUR,No,No
RO,KM0030301311000,0.00,EUR,No,No
RO,KM0030301311033,0.00,EUR,No,No
RO,KM0030301311044,0.00,EUR,No,No
RO,KM0030300111000,0.00,EUR,No,No
RO,KM0030301311400,0.00,EUR,No,No
RO,KM0030301311444,0.00,EUR,No,No
RO,KM0030300111400,0.00,EUR,No,No
RO,KM0030301080000,0.00,EUR,No,No
RO,KM0030301580021,0.00,EUR,No,No
RO,KM0030301580033,0.00,EUR,No,No
